Name,RA,Dec,D,z,Origin,F60,F70,F100,F160,F250,F350,F500,sigma60,sigma70,sigma100,sigma160,sigma250,sigma350,sigma500,L_IR
HATLAS J085332.5+015025,133.385603,1.840442,6.291749989479452e+25,0.49644,H-ATLAS,,,174.87346600456536,218.78200516823307,122.24300000000001,59.092999999999996,6.216,,,41.3164,47.9445,7.307,8.263,8.699,
HATLAS J084441.5+000630,131.173039,0.10836,1.509949024547945e+25,0.11914,H-ATLAS,,,226.02046600456535,220.64100516823308,104.482,48.358,20.6,,,41.3164,47.9445,6.737,7.572,7.9590000000000005,
HATLAS J084920.3+005759,132.334779,0.966452,2.86806668e+25,0.2263,H-ATLAS,,,242.45046600456536,264.5500051682331,132.457,64.94,18.846999999999998,,,41.3164,47.9445,7.49,8.238000000000001,8.925,
HATLAS J090038.0+012811,135.158338,1.469729,6.614423333150685e+24,0.05219,H-ATLAS,,,162.25895252114535,401.31574225356434,122.10300000000001,64.233,30.873,,,93.0267,87.8178,7.321000000000001,8.024,8.434000000000001,
HATLAS J091700.2+005038,139.250911,0.84398,4.817287428493151e+24,0.03801,H-ATLAS,,,160.06646600456537,261.46000516823307,126.01399999999998,74.336,33.748,,,41.3164,47.9445,7.372,7.979,8.691,
HATLAS J084416.9-011125,131.070799,-1.190314,7.199949981917808e+24,0.05681,H-ATLAS,,,221.63275666724144,295.0533439534158,125.45799999999998,61.538000000000004,24.008000000000003,,,97.9812,91.8708,7.428,8.151,8.64,
HATLAS J085436.0+012604,133.650149,1.434446,6.500359700273973e+24,0.05129,H-ATLAS,,,210.55632679562268,279.01490757015347,126.967,71.38,22.839000000000002,,,70.71379999999999,70.79939999999999,7.424,8.155000000000001,8.811,
HATLAS J083806.7+013311,129.52824,1.553293,3.6815938571506852e+25,0.29049,H-ATLAS,,,119.49546600456536,12.467505168233066,123.977,87.40199999999999,51.874,,,41.3164,47.9445,7.252,8.095,8.466,
HATLAS J092014.2+021556,140.059525,2.265783,6.6509236956712326e+25,0.52478,H-ATLAS,,,138.05846600456536,100.26400516823307,123.683,67.85,24.348000000000003,,,41.3164,47.9445,7.361999999999999,8.108,8.699,
HATLAS J085636.5+004641,134.15224,0.77816,6.634701312328767e+24,0.05235,H-ATLAS,,,240.41646600456536,223.94900516823307,116.352,57.701,26.488999999999997,,,29.2151,33.9019,7.1209999999999996,8.002,8.749,
HATLAS J085111.7+004934,132.79885,0.826131,5.067340259232877e+25,0.39983,H-ATLAS,,,17.589166004565357,152.03100516823307,125.073,118.287,77.71300000000001,,,45.448,50.3418,7.274,8.309000000000001,8.781,
HATLAS J084350.9+024250,130.962143,2.713993,3.2774283846575346e+24,0.02586,H-ATLAS,,,166.35289314991292,443.7397440708754,129.801,83.06099999999999,58.083999999999996,,,127.14471251048582,109.28208290187419,7.564,8.128,8.64,
HATLAS J085349.0+001956,133.454325,0.332327,9.882980101917809e+24,0.07798,H-ATLAS,,,130.51146600456536,288.87900516823305,128.507,58.632999999999996,24.865000000000002,,,41.3164,47.9445,7.398,8.163,8.642000000000001,
HATLAS J090135.6+021005,135.398613,2.168239,7.410334015890411e+24,0.05847,H-ATLAS,,,193.03846600456538,293.96500516823306,123.48299999999999,61.97,11.443,,,41.3164,47.9445,7.313,8.042,8.472999999999999,
HATLAS J090736.7-011126,136.902998,-1.190569,6.777914540273973e+24,0.05348,H-ATLAS,,,208.79346600456535,236.06700516823307,119.707,61.452,26.844,,,41.3164,47.9445,7.281000000000001,8.040000000000001,8.364,
HATLAS J085353.8+001802,133.474257,0.300609,2.11993598569863e+25,0.16727,H-ATLAS,,,62.799480381989476,188.66314957700297,119.53800000000001,70.485,29.936,,,56.0407,59.741099999999996,7.202,8.183,8.633000000000001,
HATLAS J083726.1+015641,129.358797,1.944871,5.016772048657535e+25,0.39584,H-ATLAS,,,97.33296600456535,81.16260516823307,126.966,114.101,68.49900000000001,,,41.3164,47.9445,7.384,8.128,8.561,
HATLAS J090141.6+003459,135.423345,0.583157,6.695535249863014e+24,0.05283,H-ATLAS,,,129.03546600456536,223.06000516823306,118.696,53.823,14.325,,,29.2151,33.9019,7.266,8.011000000000001,8.745,
HATLAS J091132.6-004158,137.886201,-0.699537,2.672637655671233e+25,0.21088,H-ATLAS,,,143.53346600456535,123.40600516823307,102.449,43.351,20.712,,,41.3164,47.9445,6.806,7.715,8.173,
HATLAS J084843.1+012227,132.179949,1.374385,2.489121944109589e+25,0.1964,H-ATLAS,,,237.41346600456538,195.39000516823307,122.41499999999999,53.006,28.012,,,41.3164,47.9445,7.335,8.309000000000001,8.803999999999998,
HATLAS J091002.3+001329,137.509954,0.224805,1.3309958583013699e+25,0.10502,H-ATLAS,,,152.75646600456537,244.05200516823305,100.661,49.974,16.869,,,41.3164,47.9445,6.729,7.665,7.991,
HATLAS J083840.0+020637,129.666925,2.110433,3.987157655890411e+24,0.03146,H-ATLAS,,,352.98571099684017,306.67065265886856,127.063,73.745,48.097,,,60.1115,62.8118,7.444,8.286,8.829,
HATLAS J084105.4+011013,130.272512,1.170313,2.8448737413150685e+25,0.22447,H-ATLAS,,,413.6194660045653,324.47500516823305,127.73200000000001,52.401,15.177,,,41.3164,47.9445,7.532,8.104999999999999,8.862,
HATLAS J084441.6-005906,131.173559,-0.985274,2.0689875630136986e+25,0.16325,H-ATLAS,,,301.8954660045653,280.45800516823306,120.75800000000001,54.598,14.007,,,41.3164,47.9445,7.388999999999999,8.093,8.765,
HATLAS J084927.3+004603,132.364117,0.767573,1.1028685925479453e+25,0.08702,H-ATLAS,,,152.28346600456535,218.72000516823306,118.333,50.742000000000004,14.17,,,41.3164,47.9445,7.218999999999999,8.192,8.73,
HATLAS J091518.9-010420,138.828941,-1.07232,1.3219975050410958e+25,0.10431,H-ATLAS,,,271.0224660045654,205.55900516823306,127.29899999999999,59.229,20.583000000000002,,,41.3164,47.9445,7.477,8.07,8.636,
HATLAS J085147.7-012210,132.949149,-1.369483,1.230873336109589e+25,0.09712,H-ATLAS,,,214.81846600456535,250.54300516823307,120.75,54.083,-0.028,,,41.3164,47.9445,7.359,8.203999999999999,8.547,
HATLAS J084541.2-010620,131.421838,-1.105812,5.08723802630137e+24,0.04014,H-ATLAS,,,320.26846600456537,311.534005168233,136.65,63.22899999999999,19.059,,,41.3164,47.9445,7.698,8.841,9.133000000000001,
HATLAS J083814.3+000723,129.559838,0.123137,6.525707174246576e+24,0.05149,H-ATLAS,,,275.05046600456535,299.6030051682331,121.234,45.702,5.23,,,41.3164,47.9445,7.407,8.151,8.865,
HATLAS J091647.5+015445,139.198009,1.912624,1.7864899655890413e+25,0.14096,H-ATLAS,,,116.79246600456536,250.43300516823308,120.25800000000001,58.504,28.298000000000002,,,41.3164,47.9445,7.343999999999999,8.097,8.61,
HATLAS J083803.7-011834,129.515766,-1.309604,6.679059391780821e+24,0.0527,H-ATLAS,,,239.13546600456536,292.84000516823306,120.66399999999999,54.556,20.04,,,41.3164,47.9445,7.335999999999999,8.217,8.658000000000001,
HATLAS J090219.5+011959,135.581546,1.333188,2.0677201893150682e+25,0.16315,H-ATLAS,,,271.9334660045654,295.07700516823303,117.119,51.07,18.116,,,41.3164,47.9445,7.3340000000000005,8.005999999999998,8.51,
HATLAS J090224.7+012301,135.603159,1.383645,1.462802722958904e+25,0.11542,H-ATLAS,,,131.52046600456535,254.96200516823308,113.35000000000001,48.732,25.194000000000003,,,41.3164,47.9445,7.208,7.997000000000001,8.732999999999999,
HATLAS J090316.4-011915,135.818605,-1.320951,3.7429347441643832e+25,0.29533,H-ATLAS,,,143.97546600456533,139.80800516823308,113.755,40.953,14.382000000000001,,,41.3164,47.9445,7.22,8.121,8.504,
HATLAS J084913.7+010639,132.30747,1.110952,8.472393175342466e+24,0.06685,H-ATLAS,,,176.63746600456537,210.09600516823306,123.536,59.355,25.902,,,41.3164,47.9445,7.494,8.128,8.767999999999999,
HATLAS J084233.3+010858,130.638945,1.149526,9.796798690410958e+24,0.0773,H-ATLAS,,,105.66346600456536,165.25300516823307,109.021,41.88999999999999,16.398,,,41.3164,47.9445,7.0520000000000005,7.967999999999999,8.559000000000001,
HATLAS J085944.4-005251,134.935305,-0.880906,1.50006350969863e+25,0.11836,H-ATLAS,,,95.95786600456536,205.6370051682331,106.367,49.346000000000004,15.709999999999999,,,29.2151,33.9019,7.023,7.962999999999999,8.327,
HATLAS J085203.1+012523,133.012952,1.423144,6.439525762739726e+24,0.05081,H-ATLAS,,,275.2843995333761,267.31504293935,123.35799999999999,61.222,32.041,,,68.8859,69.5388,7.341,8.163,8.693,
HATLAS J083906.5+014426,129.777354,1.740777,4.539732588493151e+25,0.3582,H-ATLAS,,,270.10846600456534,281.71300516823305,118.157,51.894000000000005,13.823,,,41.3164,47.9445,7.369,8.482999999999999,8.822,
HATLAS J091714.5-010710,139.31054,-1.119446,2.814203297808219e+25,0.22205,H-ATLAS,,,106.94946600456535,266.1370051682331,115.55600000000001,50.726,19.366999999999997,,,41.3164,47.9445,7.333,8.325000000000001,8.663,
HATLAS J091341.7+020145,138.423806,2.029186,3.120274046027397e+25,0.2462,H-ATLAS,,,212.98546600456535,207.17100516823305,118.764,51.812999999999995,16.766,,,41.3164,47.9445,7.307,8.18,8.725999999999999,
HATLAS J083618.4-005033,129.076669,-0.842722,5.519412457534247e+24,0.04355,H-ATLAS,,,106.61746600456536,173.55200516823308,118.452,59.33,24.006,,,41.3164,47.9445,7.413,8.131,8.719,
HATLAS J092456.5-003238,141.235726,-0.543963,3.6614426153424654e+24,0.02889,H-ATLAS,,,133.5450084229149,215.67978786019233,112.637,66.853,43.115,,,64.88850000000001,66.49919999999999,7.224,8.128,8.676,
HATLAS J091458.9+012013,138.74559,1.336978,2.8491828118904112e+25,0.22481,H-ATLAS,,,233.41046600456536,226.88600516823305,112.072,48.391000000000005,27.682,,,41.3164,47.9445,7.198,8.081,8.513,
HATLAS J085812.0-000751,134.550001,-0.131068,2.2087788819726026e+25,0.17428,H-ATLAS,,,80.86796600456536,212.60700516823306,115.24,61.828,15.9,,,29.2151,33.9019,7.26,8.052,8.687999999999999,
HATLAS J083857.3+003726,129.739159,0.62405,5.438300540821918e+25,0.4291,H-ATLAS,,,212.54846600456537,203.21600516823307,114.983,49.358,18.261,,,41.3164,47.9445,7.2589999999999995,8.316,8.625,
HATLAS J083600.7+003723,129.003045,0.623298,1.6222383342465754e+24,0.0128,H-ATLAS,,,190.8646536773443,120.1780982002616,116.15899999999999,89.16399999999999,51.266,,,209.558,183.036,7.364,8.274999999999999,8.73,
HATLAS J084920.6-005659,132.335844,-0.9498,2.3949560783013697e+25,0.18897,H-ATLAS,,,168.51846600456534,208.86300516823306,114.576,43.747,28.823,,,29.2151,33.9019,7.2379999999999995,8.072,8.79,
HATLAS J083948.2-000208,129.951154,-0.035788,1.6408687276164382e+25,0.12947,H-ATLAS,,,235.75846600456535,263.04900516823307,116.22300000000001,51.617999999999995,16.692,,,45.448,50.3418,7.4,8.177999999999999,8.899000000000001,
HATLAS J091714.4+004003,139.310286,0.667527,2.081914774739726e+25,0.16427,H-ATLAS,,,210.27646600456538,243.49100516823307,111.968,49.221000000000004,8.173,,,41.3164,47.9445,7.1370000000000005,8.191,8.437,
HATLAS J085412.4+005657,133.551828,0.949331,3.9733432825753426e+25,0.31351,H-ATLAS,,,155.29446600456538,165.80500516823307,116.70700000000001,42.717999999999996,17.595,,,41.3164,47.9445,7.36,8.336,8.565,
HATLAS J084917.8+005500,132.324351,0.916886,8.51168176e+24,0.06716,H-ATLAS,,,115.24046600456536,216.70600516823308,114.965,54.694,12.463999999999999,,,41.3164,47.9445,7.245,8.131,8.6,
HATLAS J085414.4+013203,133.560224,1.534392,2.4703648133698633e+25,0.19492,H-ATLAS,,,217.95346600456537,189.2090051682331,117.95,53.03,17.067,,,41.3164,47.9445,7.455,8.217,8.568,
HATLAS J084433.4+022434,131.139449,2.409662,1.1095349782027396e+26,0.87546,H-ATLAS,,,57.671066004565354,128.44900516823307,119.267,67.802,36.067,,,41.3164,47.9445,7.45,8.126,8.45,
HATLAS J090245.1+002948,135.687977,0.496928,1.8924424067945205e+25,0.14932,H-ATLAS,,,195.19946600456535,179.76000516823308,108.91000000000001,40.81,8.218,,,41.3164,47.9445,7.19,8.087,8.715,
HATLAS J092152.0-005917,140.467074,-0.988208,2.3170125958356166e+25,0.18282,H-ATLAS,,,215.01246600456537,247.67100516823308,120.578,66.51,8.93,,,41.3164,47.9445,7.4079999999999995,8.181000000000001,8.805,
HATLAS J090245.2+000726,135.688502,0.124074,6.755101813698629e+24,0.0533,H-ATLAS,,,108.83746600456536,139.93800516823308,114.395,49.452999999999996,26.768,,,41.3164,47.9445,7.3309999999999995,8.076,8.732,
HATLAS J092349.0+005912,140.954315,0.986938,1.1056568146849315e+25,0.08724,H-ATLAS,,,237.45346600456534,341.9320051682331,117.661,46.405,7.464,,,41.3164,47.9445,7.368,8.121,8.681,
HATLAS J091945.5-010633,139.939802,-1.109301,3.3136752724383563e+25,0.26146,H-ATLAS,,,257.0924660045654,218.20500516823307,107.214,66.19999999999999,37.777,,,45.448,50.3418,7.132000000000001,8.091,8.524000000000001,
HATLAS J085157.4-001230,132.989278,-0.208452,5.833340922684932e+25,0.46027,H-ATLAS,,,171.72046600456537,251.2320051682331,113.455,49.388,25.721999999999998,,,41.3164,47.9445,7.198,8.146,8.837,
HATLAS J084607.3-005113,131.530459,-0.853735,3.56322115369863e+25,0.28115,H-ATLAS,,,151.05146600456538,175.52300516823308,101.388,49.931000000000004,17.576,,,41.3164,47.9445,6.838,7.809,8.052999999999999,
HATLAS J091916.0-002338,139.816732,-0.394119,1.944277991068493e+25,0.15341,H-ATLAS,,,142.38246600456537,211.78200516823307,113.053,59.858000000000004,26.256999999999998,,,41.3164,47.9445,7.25,8.229999999999999,8.67,
HATLAS J090657.1-000722,136.73801,-0.123026,2.3864646745205478e+24,0.01883,H-ATLAS,,,281.4798297101669,297.24860961310566,114.189,61.248999999999995,42.778999999999996,,,65.0055,66.5994,7.409,8.023000000000001,8.671999999999999,
HATLAS J092344.6-003409,140.936144,-0.569255,6.796925145753424e+24,0.05363,H-ATLAS,,,119.26738749118148,233.50532798905672,115.19,56.318,36.290000000000006,,,60.4689,63.1169,7.402,8.136,8.515,
HATLAS J083307.5+012928,128.28157,1.491329,1.0733963241357807e+25,0.08469454,H-ATLAS,,,60.70851819624156,479.424142505534,114.303,51.606,28.858999999999998,,,86.9153,83.18549999999999,7.413,8.123999999999999,8.652,
HATLAS J084320.4+021008,130.835051,2.168895,4.191078084e+25,0.33069,H-ATLAS,,,165.69346600456535,160.26100516823308,115.991,60.273,28.237000000000002,,,41.3164,47.9445,7.361000000000001,8.094000000000001,8.484,
HATLAS J085339.3+004529,133.414085,0.758077,5.212708022465753e+24,0.04113,H-ATLAS,,,146.13846600456537,245.41700516823306,115.89399999999999,47.256,10.801,,,41.3164,47.9445,7.383,8.155000000000001,8.448,
HATLAS J091852.5+023016,139.718864,2.50468,1.1027545289150684e+26,0.87011,H-ATLAS,,,-11.87563399543464,122.31600516823308,118.86,102.895,47.346,,,41.3164,47.9445,7.417,8.331,8.904,
HATLAS J084739.5-010618,131.914854,-1.105115,5.453002075726027e+25,0.43026,H-ATLAS,,,189.02046600456535,227.95100516823308,119.102,42.629,19.711,,,41.3164,47.9445,7.381,8.142,8.818,
HATLAS J090658.6+010609,136.744555,1.102772,2.2063708719452052e+25,0.17409,H-ATLAS,,,168.24846600456536,190.07700516823306,115.89099999999999,50.531,28.69,,,41.3164,47.9445,7.348999999999999,8.039,8.421,
HATLAS J092156.5-001537,140.485711,-0.260479,8.772760741917808e+24,0.06922,H-ATLAS,,,208.61846600456536,262.28000516823306,116.625,44.088,19.592,,,41.3164,47.9445,7.4590000000000005,8.082,8.815,
HATLAS J090343.4+015239,135.931126,1.877635,3.2184955076712327e+25,0.25395,H-ATLAS,,,32.76516600456536,120.55500516823307,111.518,56.708,21.878999999999998,,,41.3164,47.9445,7.314,7.967999999999999,8.456999999999999,
HATLAS J084000.3-001854,130.001457,-0.315239,9.756242732054795e+24,0.07698,H-ATLAS,,,239.81146600456535,222.47000516823306,117.55300000000001,51.415,17.427999999999997,,,41.3164,47.9445,7.3,8.152,8.751,
HATLAS J090709.0-010326,136.787593,-1.057328,8.934984575342464e+24,0.0705,H-ATLAS,,,230.01346600456534,190.5120051682331,110.429,51.818000000000005,23.631,,,41.3164,47.9445,7.276000000000001,8.042,8.392,
HATLAS J091514.7+013038,138.811362,1.510717,6.935068878904109e+24,0.05472,H-ATLAS,,,276.9184660045654,284.57300516823307,110.202,38.925000000000004,-1.65,,,41.3164,47.9445,7.281000000000001,8.258,8.525,
HATLAS J085558.4-002834,133.993426,-0.476307,2.9858056966027394e+25,0.23559,H-ATLAS,,,130.76346600456537,299.8610051682331,116.513,46.878,19.07,,,41.3164,47.9445,7.508,8.109,8.852,
HATLAS J085615.9+022520,134.066576,2.422383,1.4696465409315066e+25,0.11596,H-ATLAS,,,158.88046600456533,145.41800516823307,115.79599999999999,63.662,11.530999999999999,,,41.3164,47.9445,7.402,8.076,9.058,
HATLAS J084713.9+012142,131.807956,1.361676,5.047949441643835e+24,0.03983,H-ATLAS,,,112.77046600456536,248.00200516823307,101.214,55.633,30.880000000000003,,,29.2151,33.9019,6.993,7.9430000000000005,8.618,
HATLAS J084121.3+012934,130.339142,1.492844,4.904609476328767e+25,0.38699,H-ATLAS,,,136.52346600456536,100.76500516823307,113.466,61.636,9.597,,,41.3164,47.9445,7.3709999999999996,8.113999999999999,8.749,
HATLAS J085444.7+001818,133.686279,0.305229,1.277385950849315e+25,0.10079,H-ATLAS,,,120.23162146772817,272.78486161864174,113.346,31.372999999999998,10.94,,,51.0332,55.7468,7.348000000000001,8.094000000000001,8.558,
HATLAS J090518.6+005459,136.327907,0.91655,4.119851682136986e+25,0.32507,H-ATLAS,,,67.52496600456536,144.97500516823305,104.866,53.614000000000004,17.895,,,41.3164,47.9445,7.204000000000001,8.019,8.463999999999999,
HATLAS J092251.0-000418,140.7126,-0.071839,3.5862873550136986e+25,0.28297,H-ATLAS,,,205.51846600456537,192.13600516823305,112.08,56.571000000000005,16.647,,,41.3164,47.9445,7.354,8.205,8.761,
HATLAS J085604.3+004623,134.018328,0.77306,2.593300062136986e+25,0.20462,H-ATLAS,,,211.63546600456536,192.40300516823305,107.384,45.82,5.655,,,29.2151,33.9019,7.309,8.09,8.577,
HATLAS J090145.1+003118,135.438251,0.521682,2.343373968767123e+24,0.01849,H-ATLAS,,,166.91798581545055,294.2440222167075,107.038,61.74,25.426000000000002,,,94.93730000000001,86.0247,7.327,7.978000000000001,8.848,
HATLAS J090506.2+020700,136.276054,2.116853,4.3733264218630134e+25,0.34507,H-ATLAS,,,110.86446600456536,104.33500516823307,107.639,50.711,23.852999999999998,,,41.3164,47.9445,7.276999999999999,8.104,8.458,
HATLAS J090546.7+002743,136.444782,0.462109,1.6768621406575344e+25,0.13231,H-ATLAS,,,145.24446600456537,144.92600516823308,104.06700000000001,43.392,18.762999999999998,,,41.3164,47.9445,7.239,7.960999999999999,8.418,
HATLAS J084506.7-010523,131.278208,-1.089902,6.410376167671232e+24,0.05058,H-ATLAS,,,201.358,168.14000000000001,106.799,42.285000000000004,11.589,,,41.3164,47.9445,7.19,8.051,8.859,
HATLAS J085359.8+003940,133.499422,0.661354,1.3075494448767123e+25,0.10317,H-ATLAS,,,24.174447849652914,285.82362466910854,103.491,45.31,22.144000000000002,,,59.012,62.004400000000004,7.191999999999999,8.103000000000002,8.786999999999999,
HATLAS J091929.3+012549,139.872202,1.430514,1.787123652438356e+25,0.14101,H-ATLAS,,,191.37246600456535,258.29200516823306,104.021,44.693999999999996,9.603,,,41.3164,47.9445,7.116,8.13,8.802000000000001,
HATLAS J085805.5-000116,134.523207,-0.021265,3.619619283287671e+24,0.02856,H-ATLAS,,,174.64892592114956,209.85145943105965,106.141,54.646,24.575,,,51.253600000000006,51.0008,7.218,8.272,8.697,
HATLAS J085550.2+004952,133.959289,0.831385,5.290017818082192e+24,0.04174,H-ATLAS,,,169.42746600456536,203.37100516823307,110.707,47.697,20.429,,,29.2151,33.9019,7.457,8.201,8.609,
HATLAS J091029.8-002533,137.624467,-0.426101,4.909172021643836e+25,0.38735,H-ATLAS,,,158.17146600456536,192.12300516823308,103.228,48.171,6.569,,,41.3164,47.9445,7.224,8.139999999999999,8.62,
HATLAS J090124.3-011715,135.351448,-1.287746,2.2521230624657534e+25,0.1777,H-ATLAS,,,174.78846600456535,232.00600516823306,109.238,41.205,12.799,,,41.3164,47.9445,7.342,8.174000000000001,8.588000000000001,
HATLAS J085123.2-002150,132.846759,-0.363889,3.745216016821918e+25,0.29551,H-ATLAS,,,45.56686600456536,145.07100516823306,108.784,53.027,17.845,,,41.3164,47.9445,7.427,8.085,9.011999999999999,
HATLAS J085258.1+012615,133.24248,1.437774,2.1322295105753424e+25,0.16824,H-ATLAS,,,145.75846600456535,235.96900516823308,105.95100000000001,50.923,-0.915,,,41.3164,47.9445,7.267,8.182,8.775,
HATLAS J090043.5+012231,135.181312,1.375513,9.073128308493151e+24,0.07159,H-ATLAS,,,210.03346600456535,202.68100516823307,108.28500000000001,53.698,18.912000000000003,,,41.3164,47.9445,7.3,8.139999999999999,8.697999999999999,
HATLAS J084116.6+020012,130.319221,2.003539,4.9271687281643835e+25,0.38877,H-ATLAS,,,303.16046600456536,202.31000516823306,113.622,47.235,17.366,,,41.3164,47.9445,7.424,8.161,8.984,
HATLAS J091956.8+013851,139.987073,1.647744,2.2343798306849313e+25,0.1763,H-ATLAS,,,178.60546600456536,214.53800516823307,115.759,53.613,28.293,,,41.3164,47.9445,7.5,8.200000000000001,8.384,
HATLAS J092147.2-004047,140.446755,-0.679816,1.9572052027945207e+25,0.15443,H-ATLAS,,,102.13446600456535,302.7530051682331,108.93700000000001,61.855,24.002,,,41.3164,47.9445,7.447,8.186,8.859,
